emptyheaded,Jena-LTJ,RDF3X,virtuoso,blazegraph,CompactLTJ,qdag,RDFCSA,MillDB
0.00044731266,0.269435,0.181663,1.99442,0.105859,0.001509,0.001158,0.033031,0.023
0.0024769534,0.0462251,0.087846,0.631613,0.0272992,0.001476,0.000328,0.00103,0.007
0.00118914,0.274329,1.17619,0.166512,0.0519669,0.037469,0.044589,0.040799,0.034
0.0011972634,0.0736461,0.161824,0.952698,0.0919809,0.004523,0.028579,0.015814,0.012
0.00343869,0.0495391,0.108397,0.536977,0.0274861,0.000457,0.032331,0.000518,0.009
0.00227194,0.088304,0.101301,0.593692,0.0738711,0.00858,0.128452,0.031334,0.016
0.0024814599,0.174259,0.181412,2.00621,0.0750191,0.01175,0.096726,0.058426,0.048
0.0012689433,0.0962231,0.0627041,0.156202,0.166423,0.002189,0.000915,0.008685,0.018
0.0029211233,0.070852,0.092278,0.398449,1.46201,0.00359,1.28664,0.02209,0.014
0.00671706,0.03703,0.0565941,0.538807,0.060873,0.002407,0.070563,0.002429,0.013
0.011748953,0.027184,0.052274,0.067028,0.086843,0.002651,0.103617,0.024925,0.019
0.00232382,0.0895848,0.0505118,0.15962,0.0333412,0.002863,0.000589,0.007601,0.016
0.0011153767,0.0896881,0.0674601,0.399876,0.699529,0.001744,0.108484,0.003439,0.008
0.00037920632,0.212891,0.646508,0.551084,7.27847,0.138223,0.049906,0.056288,0.085
0.00069679203,0.0992382,0.436184,0.503589,0.0553389,0.001699,0.007153,0.057785,0.025
0.022230666,0.037338,0.113886,0.506048,0.0579588,0.000508,2.97022,0.00598,0.009
0.0047996202,0.100458,0.103866,1.15316,0.077414,0.005524,0.034764,0.024795,0.016
0.0033295732,0.042115,0.0510449,0.202316,4.26584,0.000881,0.00114,0.000563,0.03
0.0011639937,0.085825,0.102612,0.343512,0.0281029,0.028338,0.003098,0.025787,0.025
0.010927617,0.087532,0.05426,0.470253,1.2533,0.008004,0.323402,0.017884,0.033
0.0022019267,0.071635,0.0910392,0.083369,0.0797999,0.00139,3.43502,0.010972,0.019
0.00064483966,0.424042,0.15996,0.528883,0.140031,0.059386,0.004139,0.032484,0.007
0.0075070066,0.013587,0.027297,0.00401497,0.15122,0.002053,0.000526,0.011434,0.012
0.0023713766,0.230601,0.0749681,0.0592139,0.0505311,0.016601999,0.231505,0.027469,0.022
0.0046976134,0.0307689,0.069258,0.026037,0.03582,0.028882,0.005168,0.012422,0.019
0.0006336237,0.00675797,0.0232151,0.05036,0.0346029,0.000173,0.035732,0.000886,0.009
0.00064132764,0.209134,0.146724,0.62082,0.508269,0.011351,0.004496,0.08943,0.028
0.256254,0.0328321,0.0496671,1.89576,0.0710821,0.00332,0.360084,0.009755,0.011
0.009786037,0.00760794,0.0234458,0.0352089,0.0639231,0.008623,0.218872,0.011108,0.011
0.007083615,0.202891,0.0299308,0.0272789,0.0295548,0.000247,0.004873,0.001226,0.008
0.00389776,0.00877905,0.0197539,0.0736959,0.049926,0.020853,0.20761,0.003089,0.008
0.000577115,0.0126081,0.113097,0.0155361,0.117811,0.002405,0.075123,0.011229,0.008
0.0012177067,0.00861382,0.0227978,0.14415,0.070863,0.001231,0.016422,0.003791,0.01
0.0022253434,0.048265,0.11035,0.065908,0.0392029,0.001188,0.00839,0.003367,0.007
0.00070754864,0.019978,0.0357881,0.00487804,0.03912,0.00023,0.001095,0.013215,0.013
0.0386149,0.0662589,0.034755,0.00892997,0.085391,0.034853,0.000265,0.07406,0.038
0.00066404964,0.103741,0.112869,0.169551,0.0958579,0.205388,0.022388,0.023713,0.017
0.100036666,0.0576611,0.0328541,0.084677,0.160736,0.009215,0.060133,0.015257,0.017
0.0075431736,0.00725913,0.0597479,0.00375295,0.0270259,0.000577,0.004751,0.001277,0.004
0.0009071677,0.20012,0.0593789,1.3967,0.085268,0.075246,0.000442,0.063388,0.055
0.00064074335,0.0128269,0.09586,0.0139279,0.0360379,0.000781,0.007728,0.003759,0.007
0.0045397365,0.015573,0.0511529,0.292757,0.0464349,0.063022999,0.001413,0.013899,0.019
0.00070699234,0.0213761,0.0345039,0.0123899,0.0604072,0.000927,0.000217,0.009644,0.011
0.00050464435,0.0439372,0.0316679,0.00886416,0.0292189,0.000626,0.039777,0.01707,0.011
0.00179279,0.0191891,0.0668211,0.0906739,0.0274849,0.026085,0.114393,0.005749,0.009
0.00062866765,0.016149,0.0691941,0.182411,0.140651,0.000242,0.125972,0.001286,0.006
0.00121235,0.0122242,0.0244429,0.00411797,0.0283501,0.001218,0.000649,0.003288,0.009
0.00990118,0.0270109,0.029876,0.00820112,0.0298979,0.00137,0.057394,0.00169,0.005
0.000540188,0.0113358,0.016228,0.00377107,0.0535622,0.000628,3.21105,0.011705,0.005
0.00114124,0.013176,0.026062,0.035167,0.0477462,0.00325,0.418422,0.002587,0.006
