0;1000;9118000
1;1000;1478386000
2;1000;21749000
3;1000;28319000
4;1000;1028096000
5;57;1709798000
6;1000;94504000
7;1000;475527000
8;1000;242151000
9;1000;11194000
10;1000;73938000
11;1000;135656000
12;1000;778547000
13;57;1356506000
14;1000;231406000
15;0;601000138000
16;1000;251973000
17;1000;9632000
18;1000;97690000
19;1000;357173000
20;0;101694000
21;1000;18836000
22;1000;2847734000
23;1000;107529000
24;1000;49673000
25;1000;12799000
26;1000;41342000
27;1000;5634000
28;1000;8518000
29;1000;34587469000
30;1000;217998000
31;1000;1110473000
32;1000;12793000
33;1000;29191000
34;1000;102859000
35;1000;78203000
36;183;93789310000
37;1000;98287000
38;1000;15908000
39;1000;21930000
40;1000;2686857000
41;1000;20164000
42;1000;32804000
43;1000;161487000
44;8;1682137000
45;1000;40803000
46;229;3322583000
47;0;5225000
48;71;1988686000
49;1000;14301000
50;1000;24775000
51;1000;34002000
52;1000;27208000
53;1000;31424000
54;1000;13392000
55;1000;32672000
56;1000;305280000
57;0;2683247000
58;83;1647228000
59;79;1645393000
60;1000;18519000
61;1000;18024000
62;95;16830000
63;1000;190821000
64;1000;33287000
65;1000;17803000
66;0;34987000
67;0;23423000
68;28;27315000
69;20;47168000
70;1000;27730000
71;1000;25447000
72;1000;387021000
73;1000;280839000
74;1000;70126000
75;1000;5365000
76;1000;14156000
77;1000;7162000
78;1000;22823000
79;1000;8160000
80;1000;23979000
81;1000;69834000
82;1000;18540000
83;25;14497000
84;200;40041000
85;398;26182000
86;692;72121000
87;1000;9637000
88;1000;39635000
89;1000;9728000
90;1000;27932000
91;23;4202000
92;1000;260613000
93;1000;259545000
94;1000;8731000
95;1000;10633000
96;1000;18096000
97;1000;17990000
98;1000;44359000
99;1000;6635000
100;1000;11623000
101;1000;81433000
102;1000;66395000
103;1000;223138000
104;41;4500000
105;1000;24257000
106;1000;17484000
107;1000;16564000
108;1000;8429000
109;0;960000
110;1000;63933000
111;1000;64692000
112;1000;7334000
113;1000;26807000
114;1000;105056000
115;1000;64607000
116;1000;19651000
117;1000;554506000
118;0;76000
119;0;14000
120;1000;2481910000
121;1000;19427000
122;0;1761502000
123;1000;17506000
124;1000;9254000
125;606;30863000
126;1000;37775000
127;1000;31074000
128;1000;11362000
129;1000;171608000
130;1000;52044000
131;605;10549000
132;0;210362000
133;1000;45058000
134;1000;22043000
135;585;22863000
136;1;16305000
137;1;21609000
138;322;22126000
139;1000;75034000
140;50;68834000
141;1000;2934000
142;1000;2508000
143;1000;15603000
144;62;45935000
145;1000;16654000
146;1000;10320000
147;1000;27473000
148;1000;22186000
149;1000;30578000
150;99;81781000
151;1000;10159000
152;1000;21649000
153;1000;74204000
154;1000;15622000
155;1000;13711000
156;365;5112000
157;1000;2848000
158;1000;609253000
159;1000;607547000
160;1000;641183000
161;1000;549615000
162;922;965477000
163;1000;19448000
164;1000;7499000
165;1000;13174000
166;1000;26303000
167;1000;40053000
168;1000;18958000
169;1000;26459000
170;1000;37866000
171;1000;39749000
172;1000;19698000
173;1000;6824000
174;1000;18025000
175;1000;5386000
176;1000;23561000
177;1000;307149000
178;1000;12956000
179;1000;5255000
180;1000;29207000
181;1000;29247000
182;1000;13960000
183;1000;32365000
184;1000;15025000
185;1000;11938000
186;1000;18415000
187;1000;13417000
188;1000;12374000
189;1000;13217000
190;0;30696134000
191;118;67802000
192;1000;23887000
193;1000;33646000
194;1000;30771000
195;0;121389000
196;1000;3327000
197;1000;1979000
198;1000;576741000
199;1000;12177000
200;1000;57863000
201;1000;25697000
202;296;127973000
203;1000;8915000
204;1000;79977000
205;1000;33873000
206;1000;5398000
207;1000;8576000
208;1000;8618000
209;1000;30979000
210;1000;69052000
211;1000;11047000
212;1000;367926000
213;1000;27833000
214;1000;378490000
215;1000;8453000
216;0;64000
217;1000;6950000
218;1000;32639000
219;1000;8662000
220;1000;5207000
221;1000;15414000
222;1000;13601000
223;1000;29520000
224;18;4367547000
225;1000;26515000
226;1000;21376000
227;1000;23033000
228;86;131337000
229;12;7520000
230;1000;11802000
231;1000;4326000
232;1000;15140000
233;18;7375000
234;1000;31031000
235;1000;11533000
236;1000;15294000
237;1000;350121000
238;1000;1704000
239;1000;36230000
240;57;1923000
241;1000;3860000
242;1000;10747000
243;1000;8195000
244;1000;18784000
245;1000;23069000
246;78;81803000
247;1000;10320000
248;1000;39115000
249;1000;21536000
250;1000;47396000
251;1000;15753000
252;1000;11328000
253;1000;37862000
254;1000;10286000
255;1000;22432000
256;1000;110677000
257;201;5562000
258;1000;30966000
259;432;6243000
260;1000;22519000
261;1000;18853000
262;171;11414000
263;1000;15830000
264;1000;20008000
265;1000;22664000
266;1000;1003488000
267;1000;18968000
268;1000;6568000
269;1000;5303000
270;1000;17607000
271;1000;5174000
272;0;44000
273;1000;22558000
274;257;34019000
275;1000;25805000
276;1000;3647000
277;5;5146034000
278;1000;23025000
279;617;7296000
280;1000;4881000
281;1000;13422000
282;1000;114613000
283;0;3400000
284;1000;4473000
285;1000;9799000
286;1000;13375000
287;340;41545000
288;202;19866000
289;1000;4160000
290;1000;11723000
291;1000;100882000
292;1000;10333000
293;1000;50344000
294;1000;12148000
295;1000;19167000
296;1000;26962000
297;1000;28928000
298;1000;19776000
299;1000;53576000
300;0;51000
301;1000;10540000
302;1000;21153000
303;29;8345000
304;1000;6493000
