0;1;1065000
1;1000;550000
2;1;57768000
3;27;16211000
4;273;1572000
5;1;140000
6;1;890000
7;2;272000
8;1;2412000
9;1000;572000
10;2;854000
11;10;1036000
12;1;5634000
13;81;4297000
14;8;379000
15;11;5796000
16;4;102000
17;10;137000
18;3;16410999
19;2;1165000
20;4;382000
21;50;61011000
22;5;1802000
23;17;16275000
24;2;5466000
25;2;6912000
26;245;973000
27;10;664000
28;1;224000
29;248;36786000
30;1;1517000
31;2;105000
32;1;7594000
33;1;4508000
34;102;16729999
35;2;2427000
36;11;4282000
37;1;259999
38;9;11356000
39;1;6104000
40;1;112000
41;1;822175000
42;7;1360000
43;1;2269000
44;5;4460000
45;1;266000
46;1;1622000
47;1;783000
48;3;4052000
49;1000;2737000
50;1;1817000
51;1;1152000
52;1;1207000
53;1;1502000
54;1;274000
55;32;346000
56;926;764000
57;1;157000
58;1;512000
59;1;34875000
60;1;31794000
61;1;241000
62;507;5399000
63;4;823000
64;2;83000
65;2;1210000
66;1;2356000
67;26;1802000
68;1;497999
69;6;1466000
70;29;126000
71;1;280000
72;1;1708000
73;308;53345000
74;1;364000
75;1;1031000
76;15;1483000
77;24;1523000
78;3;1449000
79;1;1282000
80;16;3188000
81;76;182000
82;1;995000
83;32;1259000
84;56;1383000
85;1;115000
86;37;293000
87;1;608000
88;20;817000
89;1000;2142000
90;1;1946000
91;35;458000
92;1;1624000
93;22;149000
94;1;307000
95;1;835000
96;1000;2016000
97;4;835000
98;1;4183000
99;188;1725000
100;1;219000
101;1;1039999
102;1;6823000
103;1;107000
104;1;35181000
105;1;473000
106;9;3788000
107;1;334000
108;76;582000
109;143;1639000
110;7;2277000
111;33;171000
112;688;6722000
113;3;120596000
114;233;3992000
115;1;669000
116;8;1211000
117;7;3181000
118;1000;82003000
119;1;1145000
120;1;4900000
121;2;277000
122;5;1375000
123;1;2760000
124;93;379000
125;1;652000
126;12;706000
127;4;711000
128;3;1458000
129;1000;1322000
130;1;1683000
131;1;737000
132;3;4243000
133;2;25111000
134;1;177000
135;1;330000
136;1;21800000
137;120;523000
138;2;903000
139;7;7040000
140;365;1051000
141;1;4944000
142;23;1656000
143;7;4417000
144;1;767000
145;122;2585000
146;2;565000
147;71;279000
148;1;425000
149;61;563000
150;1;641000
151;1;10568000
152;1000;1968999
153;1;18554000
154;9;256000
155;3;2325000
156;6;795000
157;1;456000
158;7;424000
159;1;2478000
160;1;483000
161;386;1674000
162;30;673000
163;1;99000
164;18;670000
165;1000;7056000
166;1;1705000
167;97;469000
168;1000;3237000
169;2;2117000
170;83;1439307000
171;1000;2276000
172;2;9984000
173;234;4340000
174;1;6649000
175;1000;553000
176;1;627000
177;1;6683000
178;1;6783000
179;1000;2049000
180;1;139000
181;1;1185000
182;128;1777000
183;1000;6552000
184;1;24732000
185;1;2320000
186;1;20036000
187;1;1949000
188;2;1383000
189;3;675000
190;59;10918000
191;2;4777000
192;1;1096000
193;1;472000
194;1000;3892000
195;1;25524000
196;80;4139000
197;3;25969000
198;8;118000
199;65;4184000
200;1000;906000
201;2;4647000
202;35;6667000
203;8;1223000
204;1;229000
205;1;1816000
206;3;2645000
207;1;1676000
208;2;434000
209;568;3491000
210;1;12050000
211;113;4250000
212;1;2551000
213;9;911000
214;1;105580000
215;3;2202000
216;1;1862000
217;1;467000
218;1000;14387000
219;3;1880000
220;3;16230000
221;1;485000
222;1;1136000
223;12;3583000
224;1;3504000
225;3;2409000
226;3;4046000
227;1;2576000
228;1;2767000
229;5;207000
230;34;5583000
231;2;444000
232;31;4804000
233;1;5270000
234;1;6904000
235;1;8528000
236;4;1659000
237;1;274000
