0;1;8065000
1;1000;3122000
2;1;2165000
3;27;3776000
4;273;1661000
5;1;1133000
6;1;752000
7;2;272000
8;1;23314000
9;1000;2808000
10;2;965000
11;10;964000
12;1;205000
13;81;4865000
14;8;9642000
15;11;10023000
16;4;163000
17;10;170000
18;3;10900000
19;2;982000
20;4;1256000
21;50;51835000
22;5;2214000
23;17;9572000
24;2;3237000
25;2;6760000
26;245;1600000
27;10;647000
28;1;213000
29;248;45773000
30;1;3222000
31;2;437000
32;1;15159000
33;1;27104000
34;102;57320000
35;2;2946000
36;11;30368000
37;1;823000
38;9;23617000
39;1;5196000
40;1;215000
41;1;6997000
42;7;1310000
43;1;5047000
44;5;3500000
45;1;85579000
46;1;1821000
47;1;1496000
48;3;8342000
49;1000;6671000
50;1;2979000
51;1;991000
52;1;976000
53;1;2178000
54;1;19335000
55;32;620000
56;926;3162000
57;1;247000
58;1;4774000
59;1;128000
60;1;42793000
61;1;452000
62;507;10829000
63;4;1202000
64;2;150000
65;2;2369000
66;1;1104000
67;26;2556000
68;1;843000
69;6;1488000
70;29;255000
71;1;706000
72;1;1179000
73;308;305382000
74;1;1180000
75;1;1355000
76;15;158477000
77;24;3638000
78;3;1980000
79;1;13582000
80;16;5488000
81;76;688000
82;1;1329000
83;32;3909000
84;56;3865000
85;1;1584000
86;37;1139000
87;1;836000
88;20;3843000
89;1000;11884000
90;1;3054000
91;35;2223000
92;1;6493000
93;22;1000000
94;1;432000
95;1;1379000
96;1000;10745000
97;4;932000
98;1;1306000
99;188;27995000
100;1;429000
101;1;1881000
102;1;4289000
103;1;4238000
104;1;86477000
105;1;1430000
106;9;8029000
107;1;630000
108;76;1295000
109;143;10242000
110;7;3676000
111;33;807000
112;688;16691000
113;3;45746000
114;233;10044000
115;1;1177000
116;8;2621000
117;7;5869000
118;1000;167427000
119;1;818000
120;1;58997000
121;2;413000
122;5;7436000
123;1;7291000
124;93;1143000
125;1;1060000
126;12;12119000
127;4;3112000
128;3;5488000
129;1000;3058000
130;1;4154000
131;1;31308000
132;3;18985000
133;2;8191000
134;1;507000
135;1;499000
136;1;4362000
137;120;1438000
138;2;9637000
139;7;25219000
140;365;2282000
141;1;17173000
142;23;5752000
143;7;10236000
144;1;2085000
145;122;7920000
146;2;1798000
147;71;1224000
148;1;566000
149;61;1134000
150;1;13000000
151;1;23003000
152;1000;9249000
153;1;26546000
154;9;683000
155;3;2029000
156;6;965000
157;1;1137000
158;7;2407000
159;1;1767000
160;1;938000
161;386;3635000
162;30;6927000
163;1;591000
164;18;509000
165;1000;28874000
166;1;1371000
167;97;1872000
168;1000;20321000
169;2;16971000
170;83;56423000
171;1000;5428000
172;2;284080000
173;234;5590000
174;1;25096000
175;1000;1604000
176;1;1460000
177;1;12956000
178;1;6122000
179;1000;6730000
180;1;302000
181;1;2290000
182;128;3021000
183;1000;32269000
184;1;30985000
185;1;2189000
186;1;4355000
187;1;1245000
188;2;1407000
189;3;7946000
190;59;327616000
191;2;64820000
192;1;1581000
193;1;673000
194;1000;22902000
195;1;32906000
196;80;10159000
197;3;6025000
198;8;538000
199;65;23759000
200;1000;3100000
201;2;12169000
202;35;21015000
203;8;2360000
204;1;569000
205;1;6782000
206;3;50430000
207;1;401176000
208;2;663000
209;568;13356000
210;1;55316000
211;113;11923000
212;1;6719000
213;9;2233000
214;1;24284000
215;3;2572000
216;1;1262000
217;1;911000
218;1000;29445000
219;3;4587000
220;3;18176000
