0;1;13692000
1;1000;5673000
2;1;120090000
3;27;82806000
4;273;15416000
5;1;4681000
6;1;8848000
7;2;6574000
8;1;20751000
9;1000;4359000
10;2;6662000
11;10;7555000
12;1;159136000
13;81;126102000
14;8;9879000
15;11;64573000
16;4;3581000
17;10;4011000
18;3;145766000
19;2;18244000
20;4;5851000
21;50;398532000
22;5;10381000
23;17;50433000
24;2;23322000
25;2;29932000
26;245;9218000
27;10;5359000
28;1;6430000
29;248;92841000
30;1;6539000
31;2;3713000
32;1;28203000
33;1;58150000
34;102;153723000
35;2;15888000
36;11;28872000
37;1;7997000
38;9;36731000
39;1;26785000
40;1;3190000
41;1;47645000
42;7;11008000
43;1;15003000
44;5;22028000
45;1;59410000
46;1;7671000
47;1;8645000
48;3;16341000
49;1000;15034000
50;1;19907000
51;1;12771000
52;1;11746000
53;1;9852000
54;1;1917000
55;32;5317000
56;926;6606000
57;1;2417000
58;1;7334000
59;1;72370000
60;1;68282000
61;1;3718000
62;507;22860000
63;4;6770000
64;2;3130000
65;2;7341000
66;1;8966000
67;26;17024000
68;1;4402000
69;6;7221000
70;29;2911000
71;1;3183000
72;1;9041000
73;308;146941000
74;1;3111000
75;1;6345000
76;15;13257000
77;24;4994000
78;3;7281000
79;1;10893000
80;16;12598000
81;76;1470000
82;1;4461000
83;32;5161000
84;56;9362000
85;1;1251000
86;37;2181000
87;1;4855000
88;20;3812000
89;1000;8812000
90;1;6447000
91;35;2307000
92;1;12702000
93;22;2364000
94;1;2005000
95;1;4571000
96;1000;10694000
97;4;3049000
98;1;45320000
99;188;8521000
100;1;3005000
101;1;3599000
102;1;20385000
103;1;963000
104;1;147156000
105;1;4998000
106;9;9023000
107;1;4001000
108;76;6969000
109;143;12633000
110;7;7165000
111;33;1952000
112;688;19621000
113;3;61936000
114;233;15685000
115;1;4290000
116;8;6506000
117;7;11020000
118;1000;163335000
119;1;9521000
120;1;44189000
121;2;3299000
122;5;9567000
123;1;10917000
124;93;4967000
125;1;6472000
126;12;5480000
127;4;7917000
128;3;9000000
129;1000;3259000
130;1;7026000
131;1;8326000
